Num GPUs Available:  1

------------ Current Test : ------------
Dataset name : CIFAR10
Bias : None
Bench test : False
NN name : DenseNet201
FDA name : naive
Num Clients : 5
Batch size : 32
Num Epochs : 300
Number of steps until we check RTC : 1
Theta : 350.0
Aggr. Scheme : avg
Per-Layer training : False
-----------------------------------------

EpochMetrics(epoch=1, total_rounds=17, total_fda_steps=313, accuracy=0.2881999909877777, train_accuracy=0.34375)
EpochMetrics(epoch=229, total_rounds=772, total_fda_steps=71563, accuracy=0.8062999844551086, train_accuracy=0.925)
EpochMetrics(epoch=230, total_rounds=776, total_fda_steps=71875, accuracy=0.8076000213623047, train_accuracy=0.85)
EpochMetrics(epoch=231, total_rounds=781, total_fda_steps=72188, accuracy=0.8083999752998352, train_accuracy=0.89375)
EpochMetrics(epoch=232, total_rounds=786, total_fda_steps=72500, accuracy=0.8069999814033508, train_accuracy=0.975)
EpochMetrics(epoch=233, total_rounds=790, total_fda_steps=72813, accuracy=0.8087000250816345, train_accuracy=0.89375)
EpochMetrics(epoch=234, total_rounds=795, total_fda_steps=73125, accuracy=0.8080999851226807, train_accuracy=0.94375)
EpochMetrics(epoch=235, total_rounds=799, total_fda_steps=73438, accuracy=0.8080999851226807, train_accuracy=0.85625)
EpochMetrics(epoch=236, total_rounds=804, total_fda_steps=73750, accuracy=0.8120999932289124, train_accuracy=0.875)
EpochMetrics(epoch=237, total_rounds=809, total_fda_steps=74063, accuracy=0.8152999877929688, train_accuracy=0.91875)
EpochMetrics(epoch=238, total_rounds=814, total_fda_steps=74375, accuracy=0.807200014591217, train_accuracy=0.95)
EpochMetrics(epoch=239, total_rounds=818, total_fda_steps=74688, accuracy=0.8113999962806702, train_accuracy=0.85)
EpochMetrics(epoch=240, total_rounds=823, total_fda_steps=75000, accuracy=0.8119000196456909, train_accuracy=0.91875)
EpochMetrics(epoch=241, total_rounds=823, total_fda_steps=75313, accuracy=0.8252000212669373, train_accuracy=0.96875)
EpochMetrics(epoch=242, total_rounds=823, total_fda_steps=75625, accuracy=0.8281000256538391, train_accuracy=0.95625)
EpochMetrics(epoch=243, total_rounds=823, total_fda_steps=75938, accuracy=0.8327000141143799, train_accuracy=0.9875)
EpochMetrics(epoch=244, total_rounds=823, total_fda_steps=76250, accuracy=0.8328999876976013, train_accuracy=1.0)
EpochMetrics(epoch=245, total_rounds=823, total_fda_steps=76563, accuracy=0.8330000042915344, train_accuracy=0.975)
EpochMetrics(epoch=246, total_rounds=823, total_fda_steps=76875, accuracy=0.8338000178337097, train_accuracy=0.9875)
EpochMetrics(epoch=247, total_rounds=823, total_fda_steps=77188, accuracy=0.833299994468689, train_accuracy=1.0)
EpochMetrics(epoch=248, total_rounds=823, total_fda_steps=77500, accuracy=0.8330000042915344, train_accuracy=1.0)
EpochMetrics(epoch=249, total_rounds=823, total_fda_steps=77813, accuracy=0.8353999853134155, train_accuracy=1.0)
EpochMetrics(epoch=250, total_rounds=823, total_fda_steps=78125, accuracy=0.833899974822998, train_accuracy=0.98125)
EpochMetrics(epoch=251, total_rounds=823, total_fda_steps=78438, accuracy=0.8343999981880188, train_accuracy=0.99375)
EpochMetrics(epoch=252, total_rounds=823, total_fda_steps=78750, accuracy=0.8345999717712402, train_accuracy=1.0)
EpochMetrics(epoch=253, total_rounds=823, total_fda_steps=79063, accuracy=0.8352000117301941, train_accuracy=0.99375)
EpochMetrics(epoch=254, total_rounds=823, total_fda_steps=79375, accuracy=0.8357999920845032, train_accuracy=1.0)
EpochMetrics(epoch=255, total_rounds=823, total_fda_steps=79688, accuracy=0.835099995136261, train_accuracy=1.0)
EpochMetrics(epoch=256, total_rounds=823, total_fda_steps=80000, accuracy=0.8367000222206116, train_accuracy=0.9875)
EpochMetrics(epoch=257, total_rounds=823, total_fda_steps=80313, accuracy=0.8360999822616577, train_accuracy=1.0)
EpochMetrics(epoch=258, total_rounds=823, total_fda_steps=80625, accuracy=0.8367000222206116, train_accuracy=0.99375)
EpochMetrics(epoch=259, total_rounds=823, total_fda_steps=80938, accuracy=0.8363000154495239, train_accuracy=0.99375)
EpochMetrics(epoch=260, total_rounds=823, total_fda_steps=81250, accuracy=0.8353000283241272, train_accuracy=1.0)
EpochMetrics(epoch=261, total_rounds=823, total_fda_steps=81563, accuracy=0.8366000056266785, train_accuracy=0.99375)
EpochMetrics(epoch=262, total_rounds=823, total_fda_steps=81875, accuracy=0.8360999822616577, train_accuracy=1.0)
EpochMetrics(epoch=263, total_rounds=823, total_fda_steps=82188, accuracy=0.8374000191688538, train_accuracy=1.0)
EpochMetrics(epoch=264, total_rounds=823, total_fda_steps=82500, accuracy=0.8371000289916992, train_accuracy=1.0)
EpochMetrics(epoch=265, total_rounds=823, total_fda_steps=82813, accuracy=0.8378000259399414, train_accuracy=1.0)
EpochMetrics(epoch=266, total_rounds=823, total_fda_steps=83125, accuracy=0.8366000056266785, train_accuracy=1.0)
EpochMetrics(epoch=267, total_rounds=824, total_fda_steps=83438, accuracy=0.8366000056266785, train_accuracy=0.99375)
EpochMetrics(epoch=268, total_rounds=824, total_fda_steps=83750, accuracy=0.8381999731063843, train_accuracy=0.9875)
EpochMetrics(epoch=269, total_rounds=824, total_fda_steps=84063, accuracy=0.8381999731063843, train_accuracy=0.975)
EpochMetrics(epoch=270, total_rounds=824, total_fda_steps=84375, accuracy=0.8361999988555908, train_accuracy=0.9875)
EpochMetrics(epoch=271, total_rounds=824, total_fda_steps=84688, accuracy=0.8381999731063843, train_accuracy=1.0)
EpochMetrics(epoch=272, total_rounds=824, total_fda_steps=85000, accuracy=0.8389999866485596, train_accuracy=1.0)
EpochMetrics(epoch=273, total_rounds=824, total_fda_steps=85313, accuracy=0.8396000266075134, train_accuracy=0.9875)
EpochMetrics(epoch=274, total_rounds=824, total_fda_steps=85625, accuracy=0.8385999798774719, train_accuracy=0.99375)
EpochMetrics(epoch=275, total_rounds=824, total_fda_steps=85938, accuracy=0.8389000296592712, train_accuracy=1.0)
EpochMetrics(epoch=276, total_rounds=824, total_fda_steps=86250, accuracy=0.8388000130653381, train_accuracy=1.0)
EpochMetrics(epoch=277, total_rounds=824, total_fda_steps=86563, accuracy=0.8388000130653381, train_accuracy=1.0)
EpochMetrics(epoch=278, total_rounds=824, total_fda_steps=86875, accuracy=0.8385000228881836, train_accuracy=1.0)
EpochMetrics(epoch=279, total_rounds=824, total_fda_steps=87188, accuracy=0.8389000296592712, train_accuracy=1.0)
EpochMetrics(epoch=280, total_rounds=824, total_fda_steps=87500, accuracy=0.8389000296592712, train_accuracy=1.0)
EpochMetrics(epoch=281, total_rounds=824, total_fda_steps=87813, accuracy=0.8393999934196472, train_accuracy=1.0)
EpochMetrics(epoch=282, total_rounds=824, total_fda_steps=88125, accuracy=0.8393999934196472, train_accuracy=1.0)
EpochMetrics(epoch=283, total_rounds=824, total_fda_steps=88438, accuracy=0.8392000198364258, train_accuracy=1.0)
EpochMetrics(epoch=284, total_rounds=824, total_fda_steps=88750, accuracy=0.8392999768257141, train_accuracy=1.0)
EpochMetrics(epoch=285, total_rounds=824, total_fda_steps=89063, accuracy=0.8385000228881836, train_accuracy=1.0)
EpochMetrics(epoch=286, total_rounds=824, total_fda_steps=89375, accuracy=0.8391000032424927, train_accuracy=1.0)
EpochMetrics(epoch=287, total_rounds=824, total_fda_steps=89688, accuracy=0.8391000032424927, train_accuracy=1.0)
EpochMetrics(epoch=288, total_rounds=824, total_fda_steps=90000, accuracy=0.8389999866485596, train_accuracy=1.0)
EpochMetrics(epoch=289, total_rounds=824, total_fda_steps=90313, accuracy=0.8398000001907349, train_accuracy=1.0)
EpochMetrics(epoch=290, total_rounds=824, total_fda_steps=90625, accuracy=0.8393999934196472, train_accuracy=0.9875)
EpochMetrics(epoch=291, total_rounds=824, total_fda_steps=90938, accuracy=0.8392000198364258, train_accuracy=0.99375)
EpochMetrics(epoch=292, total_rounds=824, total_fda_steps=91250, accuracy=0.8395000100135803, train_accuracy=1.0)
EpochMetrics(epoch=293, total_rounds=824, total_fda_steps=91563, accuracy=0.8395000100135803, train_accuracy=1.0)
EpochMetrics(epoch=294, total_rounds=824, total_fda_steps=91875, accuracy=0.839900016784668, train_accuracy=0.99375)
EpochMetrics(epoch=295, total_rounds=824, total_fda_steps=92188, accuracy=0.8393999934196472, train_accuracy=1.0)
EpochMetrics(epoch=296, total_rounds=824, total_fda_steps=92500, accuracy=0.8395000100135803, train_accuracy=1.0)
EpochMetrics(epoch=297, total_rounds=824, total_fda_steps=92813, accuracy=0.8396000266075134, train_accuracy=0.9875)
EpochMetrics(epoch=298, total_rounds=824, total_fda_steps=93125, accuracy=0.8396999835968018, train_accuracy=0.99375)
EpochMetrics(epoch=299, total_rounds=824, total_fda_steps=93438, accuracy=0.8398000001907349, train_accuracy=1.0)
EpochMetrics(epoch=300, total_rounds=824, total_fda_steps=93750, accuracy=0.8402000069618225, train_accuracy=1.0)

------------ Finished Testing : ------------
Dataset name : CIFAR10
Bias : None
Bench test : False
NN name : DenseNet201
FDA name : naive
Num Clients : 5
Batch size : 32
Num Epochs : 300
Number of steps until we check RTC : 1
Theta : 350.0
Aggr. Scheme : avg
Per-Layer training : False
Total simulation time: 102052.64476060867 sec
-----------------------------------------

