Num GPUs Available:  1

------------ Current Test : ------------
Dataset name : CIFAR10
Bias : None
Bench test : False
NN name : DenseNet201
FDA name : naive
Num Clients : 30
Batch size : 32
Num Epochs : 300
Number of steps until we check RTC : 1
Theta : 350.0
Aggr. Scheme : avg
Per-Layer training : False
-----------------------------------------

EpochMetrics(epoch=1, total_rounds=11, total_fda_steps=53, accuracy=0.10019999742507935, train_accuracy=0.18020834)
EpochMetrics(epoch=226, total_rounds=134, total_fda_steps=11771, accuracy=0.7946000099182129, train_accuracy=0.90208334)
EpochMetrics(epoch=227, total_rounds=134, total_fda_steps=11823, accuracy=0.791100025177002, train_accuracy=0.88125)
EpochMetrics(epoch=228, total_rounds=135, total_fda_steps=11876, accuracy=0.7958999872207642, train_accuracy=0.88854164)
EpochMetrics(epoch=229, total_rounds=136, total_fda_steps=11928, accuracy=0.7890999913215637, train_accuracy=0.89479166)
EpochMetrics(epoch=230, total_rounds=136, total_fda_steps=11980, accuracy=0.7944999933242798, train_accuracy=0.87083334)
EpochMetrics(epoch=231, total_rounds=137, total_fda_steps=12032, accuracy=0.7976999878883362, train_accuracy=0.9010417)
EpochMetrics(epoch=232, total_rounds=138, total_fda_steps=12084, accuracy=0.7947999835014343, train_accuracy=0.896875)
EpochMetrics(epoch=233, total_rounds=138, total_fda_steps=12136, accuracy=0.7971000075340271, train_accuracy=0.85833335)
EpochMetrics(epoch=234, total_rounds=139, total_fda_steps=12188, accuracy=0.7990000247955322, train_accuracy=0.8854167)
EpochMetrics(epoch=235, total_rounds=139, total_fda_steps=12240, accuracy=0.7954999804496765, train_accuracy=0.875)
EpochMetrics(epoch=236, total_rounds=140, total_fda_steps=12292, accuracy=0.8009999990463257, train_accuracy=0.871875)
EpochMetrics(epoch=237, total_rounds=141, total_fda_steps=12344, accuracy=0.7990999817848206, train_accuracy=0.9010417)
EpochMetrics(epoch=238, total_rounds=141, total_fda_steps=12396, accuracy=0.7961999773979187, train_accuracy=0.87395835)
EpochMetrics(epoch=239, total_rounds=142, total_fda_steps=12448, accuracy=0.7971000075340271, train_accuracy=0.871875)
EpochMetrics(epoch=240, total_rounds=143, total_fda_steps=12501, accuracy=0.8001999855041504, train_accuracy=0.8833333)
EpochMetrics(epoch=241, total_rounds=143, total_fda_steps=12553, accuracy=0.7993000149726868, train_accuracy=0.91979164)
EpochMetrics(epoch=242, total_rounds=143, total_fda_steps=12605, accuracy=0.8003000020980835, train_accuracy=0.96875)
EpochMetrics(epoch=243, total_rounds=143, total_fda_steps=12657, accuracy=0.8004999756813049, train_accuracy=0.9760417)
EpochMetrics(epoch=244, total_rounds=143, total_fda_steps=12709, accuracy=0.8015000224113464, train_accuracy=0.990625)
EpochMetrics(epoch=245, total_rounds=143, total_fda_steps=12761, accuracy=0.8015000224113464, train_accuracy=0.9875)
EpochMetrics(epoch=246, total_rounds=143, total_fda_steps=12813, accuracy=0.8011999726295471, train_accuracy=0.9916667)
EpochMetrics(epoch=247, total_rounds=143, total_fda_steps=12865, accuracy=0.8008000254631042, train_accuracy=0.99583334)
EpochMetrics(epoch=248, total_rounds=143, total_fda_steps=12917, accuracy=0.8009999990463257, train_accuracy=0.996875)
EpochMetrics(epoch=249, total_rounds=143, total_fda_steps=12969, accuracy=0.8015999794006348, train_accuracy=0.99375)
EpochMetrics(epoch=250, total_rounds=143, total_fda_steps=13021, accuracy=0.8022000193595886, train_accuracy=0.99791664)
EpochMetrics(epoch=251, total_rounds=143, total_fda_steps=13073, accuracy=0.8019999861717224, train_accuracy=0.996875)
EpochMetrics(epoch=252, total_rounds=143, total_fda_steps=13126, accuracy=0.802299976348877, train_accuracy=0.99791664)
EpochMetrics(epoch=253, total_rounds=143, total_fda_steps=13178, accuracy=0.801800012588501, train_accuracy=0.996875)
EpochMetrics(epoch=254, total_rounds=143, total_fda_steps=13230, accuracy=0.8022000193595886, train_accuracy=1.0)
EpochMetrics(epoch=255, total_rounds=143, total_fda_steps=13282, accuracy=0.8016999959945679, train_accuracy=0.99895835)
EpochMetrics(epoch=256, total_rounds=143, total_fda_steps=13334, accuracy=0.8019000291824341, train_accuracy=0.996875)
EpochMetrics(epoch=257, total_rounds=143, total_fda_steps=13386, accuracy=0.8022000193595886, train_accuracy=0.99791664)
EpochMetrics(epoch=258, total_rounds=143, total_fda_steps=13438, accuracy=0.8027999997138977, train_accuracy=1.0)
EpochMetrics(epoch=259, total_rounds=143, total_fda_steps=13490, accuracy=0.8030999898910522, train_accuracy=1.0)
EpochMetrics(epoch=260, total_rounds=143, total_fda_steps=13542, accuracy=0.8030999898910522, train_accuracy=0.99791664)
EpochMetrics(epoch=261, total_rounds=143, total_fda_steps=13594, accuracy=0.8029999732971191, train_accuracy=1.0)
EpochMetrics(epoch=262, total_rounds=143, total_fda_steps=13646, accuracy=0.8029000163078308, train_accuracy=1.0)
EpochMetrics(epoch=263, total_rounds=143, total_fda_steps=13698, accuracy=0.803600013256073, train_accuracy=1.0)
EpochMetrics(epoch=264, total_rounds=143, total_fda_steps=13751, accuracy=0.8033000230789185, train_accuracy=1.0)
EpochMetrics(epoch=265, total_rounds=143, total_fda_steps=13803, accuracy=0.8034999966621399, train_accuracy=0.99895835)
EpochMetrics(epoch=266, total_rounds=143, total_fda_steps=13855, accuracy=0.8030999898910522, train_accuracy=1.0)
EpochMetrics(epoch=267, total_rounds=143, total_fda_steps=13907, accuracy=0.8025000095367432, train_accuracy=0.99895835)
EpochMetrics(epoch=268, total_rounds=143, total_fda_steps=13959, accuracy=0.8029000163078308, train_accuracy=1.0)
EpochMetrics(epoch=269, total_rounds=143, total_fda_steps=14011, accuracy=0.8026999831199646, train_accuracy=1.0)
EpochMetrics(epoch=270, total_rounds=143, total_fda_steps=14063, accuracy=0.8029000163078308, train_accuracy=1.0)
EpochMetrics(epoch=271, total_rounds=143, total_fda_steps=14115, accuracy=0.8026999831199646, train_accuracy=0.99895835)
EpochMetrics(epoch=272, total_rounds=143, total_fda_steps=14167, accuracy=0.8027999997138977, train_accuracy=0.99895835)
EpochMetrics(epoch=273, total_rounds=143, total_fda_steps=14219, accuracy=0.8026999831199646, train_accuracy=1.0)
EpochMetrics(epoch=274, total_rounds=143, total_fda_steps=14271, accuracy=0.8025000095367432, train_accuracy=1.0)
EpochMetrics(epoch=275, total_rounds=143, total_fda_steps=14323, accuracy=0.8026999831199646, train_accuracy=1.0)
EpochMetrics(epoch=276, total_rounds=143, total_fda_steps=14376, accuracy=0.8026999831199646, train_accuracy=1.0)
EpochMetrics(epoch=277, total_rounds=143, total_fda_steps=14428, accuracy=0.8026999831199646, train_accuracy=1.0)
EpochMetrics(epoch=278, total_rounds=143, total_fda_steps=14480, accuracy=0.8027999997138977, train_accuracy=1.0)
EpochMetrics(epoch=279, total_rounds=143, total_fda_steps=14532, accuracy=0.8029999732971191, train_accuracy=1.0)
EpochMetrics(epoch=280, total_rounds=143, total_fda_steps=14584, accuracy=0.8026999831199646, train_accuracy=1.0)
EpochMetrics(epoch=281, total_rounds=143, total_fda_steps=14636, accuracy=0.8026999831199646, train_accuracy=0.99791664)
EpochMetrics(epoch=282, total_rounds=143, total_fda_steps=14688, accuracy=0.8026999831199646, train_accuracy=1.0)
EpochMetrics(epoch=283, total_rounds=143, total_fda_steps=14740, accuracy=0.8027999997138977, train_accuracy=0.99895835)
EpochMetrics(epoch=284, total_rounds=143, total_fda_steps=14792, accuracy=0.8026999831199646, train_accuracy=1.0)
EpochMetrics(epoch=285, total_rounds=143, total_fda_steps=14844, accuracy=0.8023999929428101, train_accuracy=1.0)
EpochMetrics(epoch=286, total_rounds=143, total_fda_steps=14896, accuracy=0.8026000261306763, train_accuracy=0.99895835)
EpochMetrics(epoch=287, total_rounds=143, total_fda_steps=14948, accuracy=0.8029000163078308, train_accuracy=1.0)
EpochMetrics(epoch=288, total_rounds=143, total_fda_steps=15001, accuracy=0.8029000163078308, train_accuracy=1.0)
EpochMetrics(epoch=289, total_rounds=143, total_fda_steps=15053, accuracy=0.8023999929428101, train_accuracy=1.0)
EpochMetrics(epoch=290, total_rounds=143, total_fda_steps=15105, accuracy=0.8032000064849854, train_accuracy=1.0)
EpochMetrics(epoch=291, total_rounds=143, total_fda_steps=15157, accuracy=0.8029000163078308, train_accuracy=0.99895835)
EpochMetrics(epoch=292, total_rounds=143, total_fda_steps=15209, accuracy=0.8026999831199646, train_accuracy=1.0)
EpochMetrics(epoch=293, total_rounds=143, total_fda_steps=15261, accuracy=0.8026999831199646, train_accuracy=1.0)
EpochMetrics(epoch=294, total_rounds=143, total_fda_steps=15313, accuracy=0.8027999997138977, train_accuracy=0.99791664)
EpochMetrics(epoch=295, total_rounds=143, total_fda_steps=15365, accuracy=0.8027999997138977, train_accuracy=1.0)
EpochMetrics(epoch=296, total_rounds=143, total_fda_steps=15417, accuracy=0.8025000095367432, train_accuracy=1.0)
EpochMetrics(epoch=297, total_rounds=143, total_fda_steps=15469, accuracy=0.8026999831199646, train_accuracy=0.99895835)
EpochMetrics(epoch=298, total_rounds=143, total_fda_steps=15521, accuracy=0.8026000261306763, train_accuracy=1.0)
EpochMetrics(epoch=299, total_rounds=143, total_fda_steps=15573, accuracy=0.8026999831199646, train_accuracy=0.99895835)
EpochMetrics(epoch=300, total_rounds=143, total_fda_steps=15626, accuracy=0.8026000261306763, train_accuracy=0.99895835)

------------ Finished Testing : ------------
Dataset name : CIFAR10
Bias : None
Bench test : False
NN name : DenseNet201
FDA name : naive
Num Clients : 30
Batch size : 32
Num Epochs : 300
Number of steps until we check RTC : 1
Theta : 350.0
Aggr. Scheme : avg
Per-Layer training : False
Total simulation time: 96917.46521902084 sec
-----------------------------------------

